x,bias,model,N,d,width,F_model
5.4998,-1.9965,Persistent,4096,4,5,-1.9981
6.4998,-1.9997,Persistent,4096,4,5,-1.9995
7.4998,-2.0000,Persistent,4096,4,5,-1.9999
8.4998,-2.0000,Persistent,4096,4,5,-2.0000
9.4998,-2.0000,Persistent,4096,4,5,-2.0000
10.4998,-2.0000,Persistent,4096,4,5,-2.0000
-1.0002,-0.5107,Persistent,4096,4,6,-0.6124
-0.0002,-0.8481,Persistent,4096,4,6,-1.0097
0.9998,-1.1849,Persistent,4096,4,6,-1.4057
1.9998,-1.4961,Persistent,4096,4,6,-1.7299
2.9998,-1.7417,Persistent,4096,4,6,-1.9151
3.9998,-1.9024,Persistent,4096,4,6,-1.9775
4.9998,-1.9779,Persistent,4096,4,6,-1.9943
5.9998,-1.9974,Persistent,4096,4,6,-1.9986
6.9998,-1.9998,Persistent,4096,4,6,-1.9996
7.9998,-2.0000,Persistent,4096,4,6,-1.9999
8.9998,-2.0000,Persistent,4096,4,6,-2.0000
9.9998,-2.0000,Persistent,4096,4,6,-2.0000
-1.8392,-0.2107,Persistent,4096,5,4,-0.1781
-0.8392,-0.5574,Persistent,4096,5,4,-0.5787
0.1608,-0.9132,Persistent,4096,5,4,-1.1119
1.1608,-1.2939,Persistent,4096,5,4,-1.6038
2.1608,-1.6333,Persistent,4096,5,4,-1.8794
3.1608,-1.8634,Persistent,4096,5,4,-1.9684
4.1608,-1.9720,Persistent,4096,5,4,-1.9920
5.1608,-1.9975,Persistent,4096,5,4,-1.9980
6.1608,-1.9999,Persistent,4096,5,4,-1.9995
7.1608,-2.0000,Persistent,4096,5,4,-1.9999
8.1608,-2.0000,Persistent,4096,5,4,-2.0000
9.1608,-2.0000,Persistent,4096,5,4,-2.0000
10.1608,-2.0000,Persistent,4096,5,4,-2.0000
11.1608,-2.0000,Persistent,4096,5,4,-2.0000
-1.3392,-0.3823,Persistent,4096,5,5,-0.4274
-0.3392,-0.7430,Persistent,4096,5,5,-0.8565
0.6608,-1.1070,Persistent,4096,5,5,-1.3185
1.6608,-1.4498,Persistent,4096,5,5,-1.7035
2.6608,-1.7249,Persistent,4096,5,5,-1.9104
3.6608,-1.9001,Persistent,4096,5,5,-1.9765
4.6608,-1.9798,Persistent,4096,5,5,-1.9941
5.6608,-1.9982,Persistent,4096,5,5,-1.9985
6.6608,-1.9999,Persistent,4096,5,5,-1.9996
7.6608,-2.0000,Persistent,4096,5,5,-1.9999
8.6608,-2.0000,Persistent,4096,5,5,-2.0000
9.6608,-2.0000,Persistent,4096,5,5,-2.0000
10.6608,-2.0000,Persistent,4096,5,5,-2.0000
-0.8392,-0.5653,Persistent,4096,5,6,-0.6736
0.1608,-0.9309,Persistent,4096,5,6,-1.0754
1.1608,-1.2706,Persistent,4096,5,6,-1.4646
2.1608,-1.5644,Persistent,4096,5,6,-1.7707
3.1608,-1.7871,Persistent,4096,5,6,-1.9310
4.1608,-1.9239,Persistent,4096,5,6,-1.9819
5.1608,-1.9848,Persistent,4096,5,6,-1.9954
6.1608,-1.9987,Persistent,4096,5,6,-1.9989
7.1608,-1.9999,Persistent,4096,5,6,-1.9997
8.1608,-2.0000,Persistent,4096,5,6,-1.9999
9.1608,-2.0000,Persistent,4096,5,6,-2.0000
10.1608,-2.0000,Persistent,4096,5,6,-2.0000
-1.7077,-0.2439,Persistent,4096,6,4,-0.2182
-0.7077,-0.6468,Persistent,4096,6,4,-0.6445
0.2923,-1.0164,Persistent,4096,6,4,-1.1828
1.2923,-1.3964,Persistent,4096,6,4,-1.6552
2.2923,-1.7073,Persistent,4096,6,4,-1.8984
3.2923,-1.9043,Persistent,4096,6,4,-1.9736
4.2923,-1.9850,Persistent,4096,6,4,-1.9933
5.2923,-1.9991,Persistent,4096,6,4,-1.9983
6.2923,-2.0000,Persistent,4096,6,4,-1.9996
7.2923,-2.0000,Persistent,4096,6,4,-1.9999
8.2923,-2.0000,Persistent,4096,6,4,-2.0000
9.2923,-2.0000,Persistent,4096,6,4,-2.0000
10.2923,-2.0000,Persistent,4096,6,4,-2.0000
11.2923,-2.0000,Persistent,4096,6,4,-2.0000
-1.2077,-0.4358,Persistent,4096,6,5,-0.4782
-0.2077,-0.8385,Persistent,4096,6,5,-0.9176
0.7923,-1.2046,Persistent,4096,6,5,-1.3759
1.7923,-1.5351,Persistent,4096,6,5,-1.7424
2.7923,-1.7824,Persistent,4096,6,5,-1.9245
3.7923,-1.9305,Persistent,4096,6,5,-1.9804
4.7923,-1.9892,Persistent,4096,6,5,-1.9951
5.7923,-1.9994,Persistent,4096,6,5,-1.9988
6.7923,-2.0000,Persistent,4096,6,5,-1.9997
7.7923,-2.0000,Persistent,4096,6,5,-1.9999
8.7923,-2.0000,Persistent,4096,6,5,-2.0000
9.7923,-2.0000,Persistent,4096,6,5,-2.0000
10.7923,-2.0000,Persistent,4096,6,5,-2.0000
-0.7077,-0.6324,Persistent,4096,6,6,-0.7246
0.2923,-1.0241,Persistent,4096,6,6,-1.1287
1.2923,-1.3565,Persistent,4096,6,6,-1.5111
2.2923,-1.6344,Persistent,4096,6,6,-1.8010
3.2923,-1.8325,Persistent,4096,6,6,-1.9419
4.2923,-1.9473,Persistent,4096,6,6,-1.9849
5.2923,-1.9919,Persistent,4096,6,6,-1.9962
6.2923,-1.9995,Persistent,4096,6,6,-1.9990
7.2923,-2.0000,Persistent,4096,6,6,-1.9998
8.2923,-2.0000,Persistent,4096,6,6,-1.9999
9.2923,-2.0000,Persistent,4096,6,6,-2.0000
10.2923,-2.0000,Persistent,4096,6,6,-2.0000
-1.5965,-0.2553,Persistent,4096,7,4,-0.2554
-0.5965,-0.6958,Persistent,4096,7,4,-0.7017
0.4035,-1.0724,Persistent,4096,7,4,-1.2419
1.4035,-1.4403,Persistent,4096,7,4,-1.6951
2.4035,-1.7384,Persistent,4096,7,4,-1.9123
3.4035,-1.9189,Persistent,4096,7,4,-1.9773
4.4035,-1.9889,Persistent,4096,7,4,-1.9943
5.4035,-1.9996,Persistent,4096,7,4,-1.9986
6.4035,-2.0000,Persistent,4096,7,4,-1.9996
7.4035,-2.0000,Persistent,4096,7,4,-1.9999
8.4035,-2.0000,Persistent,4096,7,4,-2.0000
9.4035,-2.0000,Persistent,4096,7,4,-2.0000
10.4035,-2.0000,Persistent,4096,7,4,-2.0000
11.4035,-2.0000,Persistent,4096,7,4,-2.0000
-1.0965,-0.4597,Persistent,4096,7,5,-0.5228
-0.0965,-0.8882,Persistent,4096,7,5,-0.9696
0.9035,-1.2540,Persistent,4096,7,5,-1.4231
1.9035,-1.5710,Persistent,4096,7,5,-1.7724
2.9035,-1.8061,Persistent,4096,7,5,-1.9348
3.9035,-1.9412,Persistent,4096,7,5,-1.9832
4.9035,-1.9921,Persistent,4096,7,5,-1.9958
5.9035,-1.9997,Persistent,4096,7,5,-1.9989
6.9035,-2.0000,Persistent,4096,7,5,-1.9997
7.9035,-2.0000,Persistent,4096,7,5,-1.9999
8.9035,-2.0000,Persistent,4096,7,5,-2.0000
9.9035,-2.0000,Persistent,4096,7,5,-2.0000
10.9035,-2.0000,Persistent,4096,7,5,-2.0000
-0.5965,-0.6631,Persistent,4096,7,6,-0.7684
0.4035,-1.0705,Persistent,4096,7,6,-1.1736
1.4035,-1.3986,Persistent,4096,7,6,-1.5492
2.4035,-1.6636,Persistent,4096,7,6,-1.8243
3.4035,-1.8510,Persistent,4096,7,6,-1.9498
4.4035,-1.9555,Persistent,4096,7,6,-1.9870
5.4035,-1.9940,Persistent,4096,7,6,-1.9967
6.4035,-1.9998,Persistent,4096,7,6,-1.9992
7.4035,-2.0000,Persistent,4096,7,6,-1.9998
8.4035,-2.0000,Persistent,4096,7,6,-1.9999
9.4035,-2.0000,Persistent,4096,7,6,-2.0000
10.4035,-2.0000,Persistent,4096,7,6,-2.0000
-1.5002,-0.2430,Persistent,4096,8,4,-0.2900
-0.5002,-0.7382,Persistent,4096,8,4,-0.7523
0.4998,-1.1246,Persistent,4096,8,4,-1.2923
1.4998,-1.4866,Persistent,4096,8,4,-1.7268
2.4998,-1.7658,Persistent,4096,8,4,-1.9228
3.4998,-1.9310,Persistent,4096,8,4,-1.9801
4.4998,-1.9916,Persistent,4096,8,4,-1.9950
5.4998,-1.9998,Persistent,4096,8,4,-1.9987
6.4998,-2.0000,Persistent,4096,8,4,-1.9997
7.4998,-2.0000,Persistent,4096,8,4,-1.9999
8.4998,-2.0000,Persistent,4096,8,4,-2.0000
9.4998,-2.0000,Persistent,4096,8,4,-2.0000
10.4998,-2.0000,Persistent,4096,8,4,-2.0000
11.4998,-2.0000,Persistent,4096,8,4,-2.0000
-1.0002,-0.4665,Persistent,4096,8,5,-0.5626
-0.0002,-0.9328,Persistent,4096,8,5,-1.0146
0.9998,-1.3000,Persistent,4096,8,5,-1.4630
1.9998,-1.6077,Persistent,4096,8,5,-1.7963
2.9998,-1.8269,Persistent,4096,8,5,-1.9427
3.9998,-1.9501,Persistent,4096,8,5,-1.9852
4.9998,-1.9940,Persistent,4096,8,5,-1.9963
5.9998,-1.9998,Persistent,4096,8,5,-1.9991
6.9998,-2.0000,Persistent,4096,8,5,-1.9998
7.9998,-2.0000,Persistent,4096,8,5,-1.9999
8.9998,-2.0000,Persistent,4096,8,5,-2.0000
9.9998,-2.0000,Persistent,4096,8,5,-2.0000
10.9998,-2.0000,Persistent,4096,8,5,-2.0000
-0.5002,-0.6804,Persistent,4096,8,6,-0.8068
0.4998,-1.1123,Persistent,4096,8,6,-1.2121
1.4998,-1.4375,Persistent,4096,8,6,-1.5811
2.4998,-1.6930,Persistent,4096,8,6,-1.8428
3.4998,-1.8672,Persistent,4096,8,6,-1.9559
4.4998,-1.9623,Persistent,4096,8,6,-1.9887
5.4998,-1.9955,Persistent,4096,8,6,-1.9971
6.4998,-1.9999,Persistent,4096,8,6,-1.9993
7.4998,-2.0000,Persistent,4096,8,6,-1.9998
8.4998,-2.0000,Persistent,4096,8,6,-2.0000
9.4998,-2.0000,Persistent,4096,8,6,-2.0000
10.4998,-2.0000,Persistent,4096,8,6,-2.0000
-1.4152,-0.3194,Persistent,4096,9,4,-0.3224
-0.4152,-0.8027,Persistent,4096,9,4,-0.7975
0.5848,-1.1926,Persistent,4096,9,4,-1.3359
1.5848,-1.5469,Persistent,4096,9,4,-1.7527
2.5848,-1.8094,Persistent,4096,9,4,-1.9311
3.5848,-1.9515,Persistent,4096,9,4,-1.9823
4.5848,-1.9958,Persistent,4096,9,4,-1.9955
5.5848,-2.0000,Persistent,4096,9,4,-1.9989
6.5848,-2.0000,Persistent,4096,9,4,-1.9997
7.5848,-2.0000,Persistent,4096,9,4,-1.9999
8.5848,-2.0000,Persistent,4096,9,4,-2.0000
9.5848,-2.0000,Persistent,4096,9,4,-2.0000
10.5848,-2.0000,Persistent,4096,9,4,-2.0000
11.5848,-2.0000,Persistent,4096,9,4,-2.0000
-0.9152,-0.5410,Persistent,4096,9,5,-0.5984
0.0848,-0.9992,Persistent,4096,9,5,-1.0544
1.0848,-1.3617,Persistent,4096,9,5,-1.4973
2.0848,-1.6568,Persistent,4096,9,5,-1.8157
3.0848,-1.8600,Persistent,4096,9,5,-1.9488
4.0848,-1.9650,Persistent,4096,9,5,-1.9869
5.0848,-1.9970,Persistent,4096,9,5,-1.9967
6.0848,-2.0000,Persistent,4096,9,5,-1.9992
7.0848,-2.0000,Persistent,4096,9,5,-1.9998
8.0848,-2.0000,Persistent,4096,9,5,-1.9999
9.0848,-2.0000,Persistent,4096,9,5,-2.0000
10.0848,-2.0000,Persistent,4096,9,5,-2.0000
11.0848,-2.0000,Persistent,4096,9,5,-2.0000
-0.4152,-0.7538,Persistent,4096,9,6,-0.8409
0.5848,-1.1744,Persistent,4096,9,6,-1.2458
1.5848,-1.4905,Persistent,4096,9,6,-1.6084
2.5848,-1.7329,Persistent,4096,9,6,-1.8578
3.5848,-1.8930,Persistent,4096,9,6,-1.9606
4.5848,-1.9736,Persistent,4096,9,6,-1.9899
5.5848,-1.9978,Persistent,4096,9,6,-1.9975
6.5848,-2.0000,Persistent,4096,9,6,-1.9994
7.5848,-2.0000,Persistent,4096,9,6,-1.9998
8.5848,-2.0000,Persistent,4096,9,6,-2.0000
9.5848,-2.0000,Persistent,4096,9,6,-2.0000
10.5848,-2.0000,Persistent,4096,9,6,-2.0000
-1.3392,-0.3565,Persistent,4096,10,4,-0.3526
-0.3392,-0.8516,Persistent,4096,10,4,-0.8384
0.6608,-1.2486,Persistent,4096,10,4,-1.3742
1.6608,-1.5902,Persistent,4096,10,4,-1.7741
2.6608,-1.8322,Persistent,4096,10,4,-1.9377
3.6608,-1.9585,Persistent,4096,10,4,-1.9841
4.6608,-1.9964,Persistent,4096,10,4,-1.9960
5.6608,-1.9999,Persistent,4096,10,4,-1.9990
6.6608,-2.0000,Persistent,4096,10,4,-1.9997
7.6608,-2.0000,Persistent,4096,10,4,-1.9999
8.6608,-2.0000,Persistent,4096,10,4,-2.0000
9.6608,-2.0000,Persistent,4096,10,4,-2.0000
10.6608,-2.0000,Persistent,4096,10,4,-2.0000
11.6608,-2.0000,Persistent,4096,10,4,-2.0000
-0.8392,-0.5848,Persistent,4096,10,5,-0.6311
0.1608,-1.0477,Persistent,4096,10,5,-1.0899
1.1608,-1.4085,Persistent,4096,10,5,-1.5273
2.1608,-1.6903,Persistent,4096,10,5,-1.8317
3.1608,-1.8768,Persistent,4096,10,5,-1.9538
4.1608,-1.9701,Persistent,4096,10,5,-1.9882
5.1608,-1.9974,Persistent,4096,10,5,-1.9970
6.1608,-2.0000,Persistent,4096,10,5,-1.9993
7.1608,-2.0000,Persistent,4096,10,5,-1.9998
8.1608,-2.0000,Persistent,4096,10,5,-2.0000
9.1608,-2.0000,Persistent,4096,10,5,-2.0000
10.1608,-2.0000,Persistent,4096,10,5,-2.0000
11.1608,-2.0000,Persistent,4096,10,5,-2.0000
-0.3392,-0.7985,Persistent,4096,10,6,-0.8715
0.6608,-1.2179,Persistent,4096,10,6,-1.2757
1.6608,-1.5290,Persistent,4096,10,6,-1.6322
2.6608,-1.7592,Persistent,4096,10,6,-1.8703
3.6608,-1.9059,Persistent,4096,10,6,-1.9644
4.6608,-1.9774,Persistent,4096,10,6,-1.9909
5.6608,-1.9981,Persistent,4096,10,6,-1.9977
6.6608,-2.0000,Persistent,4096,10,6,-1.9994
7.6608,-2.0000,Persistent,4096,10,6,-1.9999
8.6608,-2.0000,Persistent,4096,10,6,-2.0000
9.6608,-2.0000,Persistent,4096,10,6,-2.0000
10.6608,-2.0000,Persistent,4096,10,6,-2.0000
-1.2705,-0.3718,Persistent,4096,11,4,-0.3810
-0.2705,-0.8924,Persistent,4096,11,4,-0.8758
0.7295,-1.2933,Persistent,4096,11,4,-1.4083
1.7295,-1.6236,Persistent,4096,11,4,-1.7922
2.7295,-1.8507,Persistent,4096,11,4,-1.9432
3.7295,-1.9650,Persistent,4096,11,4,-1.9855
4.7295,-1.9971,Persistent,4096,11,4,-1.9964
5.7295,-1.9999,Persistent,4096,11,4,-1.9991
6.7295,-2.0000,Persistent,4096,11,4,-1.9998
7.7295,-2.0000,Persistent,4096,11,4,-1.9999
8.7295,-2.0000,Persistent,4096,11,4,-2.0000
9.7295,-2.0000,Persistent,4096,11,4,-2.0000
10.7295,-2.0000,Persistent,4096,11,4,-2.0000
11.7295,-2.0000,Persistent,4096,11,4,-2.0000
-0.7705,-0.6090,Persistent,4096,11,5,-0.6612
0.2295,-1.0876,Persistent,4096,11,5,-1.1219
1.2295,-1.4461,Persistent,4096,11,5,-1.5538
2.2295,-1.7162,Persistent,4096,11,5,-1.8453
3.2295,-1.8905,Persistent,4096,11,5,-1.9579
4.2295,-1.9748,Persistent,4096,11,5,-1.9892
5.2295,-1.9979,Persistent,4096,11,5,-1.9973
6.2295,-2.0000,Persistent,4096,11,5,-1.9993
7.2295,-2.0000,Persistent,4096,11,5,-1.9998
8.2295,-2.0000,Persistent,4096,11,5,-2.0000
9.2295,-2.0000,Persistent,4096,11,5,-2.0000
10.2295,-2.0000,Persistent,4096,11,5,-2.0000
11.2295,-2.0000,Persistent,4096,11,5,-2.0000
-0.2705,-0.8263,Persistent,4096,11,6,-0.8994
0.7295,-1.2536,Persistent,4096,11,6,-1.3026
1.7295,-1.5599,Persistent,4096,11,6,-1.6532
2.7295,-1.7797,Persistent,4096,11,6,-1.8807
3.7295,-1.9165,Persistent,4096,11,6,-1.9676
4.7295,-1.9810,Persistent,4096,11,6,-1.9917
5.7295,-1.9985,Persistent,4096,11,6,-1.9979
6.7295,-2.0000,Persistent,4096,11,6,-1.9995
7.7295,-2.0000,Persistent,4096,11,6,-1.9999
8.7295,-2.0000,Persistent,4096,11,6,-2.0000
9.7295,-2.0000,Persistent,4096,11,6,-2.0000
10.7295,-2.0000,Persistent,4096,11,6,-2.0000
-1.2077,-0.3430,Persistent,4096,12,4,-0.4078
-0.2077,-0.9039,Persistent,4096,12,4,-0.9100
0.7923,-1.3138,Persistent,4096,12,4,-1.4388
1.7923,-1.6410,Persistent,4096,12,4,-1.8076
2.7923,-1.8620,Persistent,4096,12,4,-1.9478
3.7923,-1.9694,Persistent,4096,12,4,-1.9867
4.7923,-1.9980,Persistent,4096,12,4,-1.9967
5.7923,-2.0000,Persistent,4096,12,4,-1.9992
6.7923,-2.0000,Persistent,4096,12,4,-1.9998
7.7923,-2.0000,Persistent,4096,12,4,-1.9999
8.7923,-2.0000,Persistent,4096,12,4,-2.0000
9.7923,-2.0000,Persistent,4096,12,4,-2.0000
10.7923,-2.0000,Persistent,4096,12,4,-2.0000
11.7923,-2.0000,Persistent,4096,12,4,-2.0000
-0.7077,-0.5942,Persistent,4096,12,5,-0.6889
0.2923,-1.1015,Persistent,4096,12,5,-1.1511
1.2923,-1.4640,Persistent,4096,12,5,-1.5774
2.2923,-1.7301,Persistent,4096,12,5,-1.8568
3.2923,-1.8990,Persistent,4096,12,5,-1.9613
4.2923,-1.9780,Persistent,4096,12,5,-1.9901
5.2923,-1.9985,Persistent,4096,12,5,-1.9975
6.2923,-2.0000,Persistent,4096,12,5,-1.9994
7.2923,-2.0000,Persistent,4096,12,5,-1.9998
8.2923,-2.0000,Persistent,4096,12,5,-2.0000
9.2923,-2.0000,Persistent,4096,12,5,-2.0000
10.2923,-2.0000,Persistent,4096,12,5,-2.0000
11.2923,-2.0000,Persistent,4096,12,5,-2.0000
-0.2077,-0.8198,Persistent,4096,12,6,-0.9250
0.7923,-1.2673,Persistent,4096,12,6,-1.3269
1.7923,-1.5751,Persistent,4096,12,6,-1.6718
2.7923,-1.7908,Persistent,4096,12,6,-1.8896
3.7923,-1.9231,Persistent,4096,12,6,-1.9702
4.7923,-1.9834,Persistent,4096,12,6,-1.9924
5.7923,-1.9989,Persistent,4096,12,6,-1.9981
6.7923,-2.0000,Persistent,4096,12,6,-1.9995
7.7923,-2.0000,Persistent,4096,12,6,-1.9999
8.7923,-2.0000,Persistent,4096,12,6,-2.0000
9.7923,-2.0000,Persistent,4096,12,6,-2.0000
10.7923,-2.0000,Persistent,4096,12,6,-2.0000
-1.1500,-0.4148,Persistent,4096,13,4,-0.4331
-0.1500,-0.9631,Persistent,4096,13,4,-0.9416
0.8500,-1.3697,Persistent,4096,13,4,-1.4664
1.8500,-1.6834,Persistent,4096,13,4,-1.8209
2.8500,-1.8851,Persistent,4096,13,4,-1.9518
3.8500,-1.9781,Persistent,4096,13,4,-1.9877
4.8500,-1.9991,Persistent,4096,13,4,-1.9969
5.8500,-2.0000,Persistent,4096,13,4,-1.9992
6.8500,-2.0000,Persistent,4096,13,4,-1.9998
7.8500,-2.0000,Persistent,4096,13,4,-2.0000
8.8500,-2.0000,Persistent,4096,13,4,-2.0000
9.8500,-2.0000,Persistent,4096,13,4,-2.0000
10.8500,-2.0000,Persistent,4096,13,4,-2.0000
11.8500,-2.0000,Persistent,4096,13,4,-2.0000
-0.6500,-0.6626,Persistent,4096,13,5,-0.7146
0.3500,-1.1573,Persistent,4096,13,5,-1.1778
1.3500,-1.5111,Persistent,4096,13,5,-1.5986
2.3500,-1.7631,Persistent,4096,13,5,-1.8667
3.3500,-1.9162,Persistent,4096,13,5,-1.9642
4.3500,-1.9843,Persistent,4096,13,5,-1.9909
5.3500,-1.9994,Persistent,4096,13,5,-1.9977
6.3500,-2.0000,Persistent,4096,13,5,-1.9994
7.3500,-2.0000,Persistent,4096,13,5,-1.9999
8.3500,-2.0000,Persistent,4096,13,5,-2.0000
9.3500,-2.0000,Persistent,4096,13,5,-2.0000
10.3500,-2.0000,Persistent,4096,13,5,-2.0000
11.3500,-2.0000,Persistent,4096,13,5,-2.0000
-0.1500,-0.8834,Persistent,4096,13,6,-0.9485
0.8500,-1.3165,Persistent,4096,13,6,-1.3491
1.8500,-1.6140,Persistent,4096,13,6,-1.6886
2.8500,-1.8170,Persistent,4096,13,6,-1.8973
3.8500,-1.9364,Persistent,4096,13,6,-1.9724
4.8500,-1.9882,Persistent,4096,13,6,-1.9930
5.8500,-1.9995,Persistent,4096,13,6,-1.9982
6.8500,-2.0000,Persistent,4096,13,6,-1.9996
7.8500,-2.0000,Persistent,4096,13,6,-1.9999
8.8500,-2.0000,Persistent,4096,13,6,-2.0000
9.8500,-2.0000,Persistent,4096,13,6,-2.0000
10.8500,-2.0000,Persistent,4096,13,6,-2.0000
-1.0965,-0.3976,Persistent,4096,14,4,-0.4570
-0.0965,-0.9578,Persistent,4096,14,4,-0.9710
0.9035,-1.3701,Persistent,4096,14,4,-1.4914
1.9035,-1.6847,Persistent,4096,14,4,-1.8325
2.9035,-1.8867,Persistent,4096,14,4,-1.9551
3.9035,-1.9780,Persistent,4096,14,4,-1.9886
4.9035,-1.9989,Persistent,4096,14,4,-1.9971
5.9035,-2.0000,Persistent,4096,14,4,-1.9993
6.9035,-2.0000,Persistent,4096,14,4,-1.9998
7.9035,-2.0000,Persistent,4096,14,4,-2.0000
8.9035,-2.0000,Persistent,4096,14,4,-2.0000
9.9035,-2.0000,Persistent,4096,14,4,-2.0000
10.9035,-2.0000,Persistent,4096,14,4,-2.0000
11.9035,-2.0000,Persistent,4096,14,4,-2.0000
-0.5965,-0.6505,Persistent,4096,14,5,-0.7387
0.4035,-1.1541,Persistent,4096,14,5,-1.2024
1.4035,-1.5116,Persistent,4096,14,5,-1.6178
2.4035,-1.7642,Persistent,4096,14,5,-1.8754
3.4035,-1.9174,Persistent,4096,14,5,-1.9667
4.4035,-1.9842,Persistent,4096,14,5,-1.9915
5.4035,-1.9992,Persistent,4096,14,5,-1.9979
6.4035,-2.0000,Persistent,4096,14,5,-1.9995
7.4035,-2.0000,Persistent,4096,14,5,-1.9999
8.4035,-2.0000,Persistent,4096,14,5,-2.0000
9.4035,-2.0000,Persistent,4096,14,5,-2.0000
10.4035,-2.0000,Persistent,4096,14,5,-2.0000
11.4035,-2.0000,Persistent,4096,14,5,-2.0000
-0.0965,-0.8745,Persistent,4096,14,6,-0.9703
0.9035,-1.3142,Persistent,4096,14,6,-1.3695
1.9035,-1.6145,Persistent,4096,14,6,-1.7037
2.9035,-1.8178,Persistent,4096,14,6,-1.9040
3.9035,-1.9372,Persistent,4096,14,6,-1.9744
4.9035,-1.9881,Persistent,4096,14,6,-1.9935
5.9035,-1.9994,Persistent,4096,14,6,-1.9984
6.9035,-2.0000,Persistent,4096,14,6,-1.9996
7.9035,-2.0000,Persistent,4096,14,6,-1.9999
8.9035,-2.0000,Persistent,4096,14,6,-2.0000
9.9035,-2.0000,Persistent,4096,14,6,-2.0000
10.9035,-2.0000,Persistent,4096,14,6,-2.0000
-1.0467,-0.4150,Persistent,4096,15,4,-0.4798
-0.0467,-1.0053,Persistent,4096,15,4,-0.9983
0.9533,-1.4126,Persistent,4096,15,4,-1.5143
1.9533,-1.7148,Persistent,4096,15,4,-1.8426
2.9533,-1.9023,Persistent,4096,15,4,-1.9581
3.9533,-1.9835,Persistent,4096,15,4,-1.9893
4.9533,-1.9994,Persistent,4096,15,4,-1.9973
5.9533,-2.0000,Persistent,4096,15,4,-1.9993
6.9533,-2.0000,Persistent,4096,15,4,-1.9998
7.9533,-2.0000,Persistent,4096,15,4,-2.0000
8.9533,-2.0000,Persistent,4096,15,4,-2.0000
9.9533,-2.0000,Persistent,4096,15,4,-2.0000
10.9533,-2.0000,Persistent,4096,15,4,-2.0000
11.9533,-2.0000,Persistent,4096,15,4,-2.0000
-0.5467,-0.6759,Persistent,4096,15,5,-0.7612
0.4533,-1.1977,Persistent,4096,15,5,-1.2252
1.4533,-1.5468,Persistent,4096,15,5,-1.6353
2.4533,-1.7875,Persistent,4096,15,5,-1.8830
3.4533,-1.9290,Persistent,4096,15,5,-1.9689
4.4533,-1.9882,Persistent,4096,15,5,-1.9921
5.4533,-1.9996,Persistent,4096,15,5,-1.9980
6.4533,-2.0000,Persistent,4096,15,5,-1.9995
7.4533,-2.0000,Persistent,4096,15,5,-1.9999
8.4533,-2.0000,Persistent,4096,15,5,-2.0000
9.4533,-2.0000,Persistent,4096,15,5,-2.0000
10.4533,-2.0000,Persistent,4096,15,5,-2.0000
11.4533,-2.0000,Persistent,4096,15,5,-2.0000
-0.0467,-0.9026,Persistent,4096,15,6,-0.9907
0.9533,-1.3521,Persistent,4096,15,6,-1.3883
1.9533,-1.6433,Persistent,4096,15,6,-1.7174
2.9533,-1.8362,Persistent,4096,15,6,-1.9099
3.9533,-1.9461,Persistent,4096,15,6,-1.9760
4.9533,-1.9911,Persistent,4096,15,6,-1.9939
5.9533,-1.9997,Persistent,4096,15,6,-1.9985
6.9533,-2.0000,Persistent,4096,15,6,-1.9996
7.9533,-2.0000,Persistent,4096,15,6,-1.9999
8.9533,-2.0000,Persistent,4096,15,6,-2.0000
9.9533,-2.0000,Persistent,4096,15,6,-2.0000
10.9533,-2.0000,Persistent,4096,15,6,-2.0000
-1.0002,-0.4404,Persistent,4096,16,4,-0.5014
-0.0002,-1.0289,Persistent,4096,16,4,-1.0239
0.9998,-1.4285,Persistent,4096,16,4,-1.5352
1.9998,-1.7246,Persistent,4096,16,4,-1.8517
2.9998,-1.9067,Persistent,4096,16,4,-1.9606
3.9998,-1.9841,Persistent,4096,16,4,-1.9900
4.9998,-1.9994,Persistent,4096,16,4,-1.9975
5.9998,-2.0000,Persistent,4096,16,4,-1.9994
6.9998,-2.0000,Persistent,4096,16,4,-1.9998
7.9998,-2.0000,Persistent,4096,16,4,-2.0000
8.9998,-2.0000,Persistent,4096,16,4,-2.0000
9.9998,-2.0000,Persistent,4096,16,4,-2.0000
10.9998,-2.0000,Persistent,4096,16,4,-2.0000
11.9998,-2.0000,Persistent,4096,16,4,-2.0000
-0.5002,-0.6996,Persistent,4096,16,5,-0.7825
0.4998,-1.2176,Persistent,4096,16,5,-1.2464
1.4998,-1.5594,Persistent,4096,16,5,-1.6513
2.4998,-1.7948,Persistent,4096,16,5,-1.8897
3.4998,-1.9321,Persistent,4096,16,5,-1.9708
4.4998,-1.9886,Persistent,4096,16,5,-1.9926
5.4998,-1.9996,Persistent,4096,16,5,-1.9981
6.4998,-2.0000,Persistent,4096,16,5,-1.9995
7.4998,-2.0000,Persistent,4096,16,5,-1.9999
8.4998,-2.0000,Persistent,4096,16,5,-2.0000
9.4998,-2.0000,Persistent,4096,16,5,-2.0000
10.4998,-2.0000,Persistent,4096,16,5,-2.0000
11.4998,-2.0000,Persistent,4096,16,5,-2.0000
-0.0002,-0.9235,Persistent,4096,16,6,-1.0097
0.9998,-1.3685,Persistent,4096,16,6,-1.4057
1.9998,-1.6534,Persistent,4096,16,6,-1.7299
2.9998,-1.8419,Persistent,4096,16,6,-1.9151
3.9998,-1.9485,Persistent,4096,16,6,-1.9775
4.9998,-1.9914,Persistent,4096,16,6,-1.9943
